Seconds,fireattack_bed_1,fireattack_bed_2,sofa_center_ignite,sofa_right_ignite,sofa_left_ignite,stripedchair_1,stripedchair_2,stripedchair_3,yellowchair_1,yellowchair_2,fr_couch1
1,229,231.2,96.4,99,101,62.4,61.2,62.4,54.6,57,236
2,229,231,96.2,98.8,101,62.4,61.2,62.4,54.6,57,236
3,229,231,96.2,98.8,101,62.2,61.2,62.4,54.8,57,236
4,229,231,96.2,98.8,101,62.4,61.2,62.4,54.8,57,236
5,229,231.2,96.4,98.8,101,62.4,61.2,62.4,54.6,57,236
6,229,231.2,96.2,98.8,101,62.4,61.2,62.6,54.6,57,236
7,229,231.2,96.2,98.8,101,62.4,61.2,62.2,54.6,57,236
8,229,231.2,96.2,98.8,101,62.4,61.2,62.2,54.6,57,236
9,229,231.2,96.2,98.8,101,62.4,61.2,62.4,54.8,57,236
10,229,231,96.4,98.8,101,62.2,61,62.4,54.6,57,236
11,229,231.2,96.4,98.8,101,62.2,61.2,62.6,54.6,57,236
12,229,231.2,96.4,98.8,101,62.4,61.2,62.4,54.8,57,236
13,229,231.2,96.4,98.8,101,62.2,61.2,62.4,54.8,57,236
14,229,231.2,96.4,98.8,101,62.2,61.2,62.4,54.6,57,236
15,229,231.2,96.4,98.8,101,62.4,61.2,62.4,54.6,57,236
16,229,231,96.4,99,101,62.4,61.2,62.6,54.8,57,236
17,229,231,96.4,98.8,101,62.4,61.2,62.6,54.4,57,236
18,229,231,96.4,98.8,101,62.2,61.2,62.4,54.6,57,236
19,229,231,96.4,99,101,62.2,61.2,62.2,54.6,57,236
20,229,231,96.4,99,100.8,62.2,61.2,62.6,54.6,57,236
21,229,231.2,96.2,98.8,101,62.4,61.2,62.6,54.6,57,236
22,229,231.2,96.2,98.8,101,62.4,61,62.4,54.6,57,236
23,229,231.2,96.2,98.8,101,62.4,61,62.4,54.6,57,236
24,229,231.2,96.2,98.8,101,62.4,61,62.4,54.6,57,236
25,229,231,96.2,98.8,101,62.4,61,62.4,54.8,57,236
26,229,231.2,96.4,98.8,101,62.4,61.2,62.4,55,57,236
27,229,231.2,96.4,98.8,100.8,62.4,61.2,62.6,54.8,57,236
28,229,231.2,96.4,98.8,101,62.4,61.2,62.6,54.6,57,236
29,229,231.2,96.4,98.8,101,62.4,61.2,62.6,54.8,57,236
30,229,231.2,96.4,98.8,101,62.2,61,62.4,55,57,236
31,229,231.2,96.4,98.8,101,62.4,61,62.4,54.8,57,236
32,229,231.2,96.4,98.8,101,62.4,61,62.4,54.6,57,236
33,229,231.2,96.4,99,101,62.4,61,62.6,54.8,57,236
34,229,231.2,96.4,98.8,101,62.4,61,62.6,54.6,56.8,236
35,229,231.2,96.2,98.8,101,62.2,61,62.4,54.6,56.8,236
36,229,231.2,96.2,98.8,101,62.2,61,62.4,55,56.8,236
37,229,231.2,96.2,99,101,62.4,61,62.6,55.2,56.8,236
38,229,231.2,96.2,98.8,101,62.4,61,62.6,54.8,56.8,236
39,229,231.2,96.2,98.8,101,62.4,61,62.6,55,57,236
40,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,56.8,235.8
41,229,231.2,96.4,98.8,101,62.4,61,62.6,55.4,56.8,235.8
42,229,231.2,96.4,98.8,101,62.4,61,62.6,55,57,235.8
43,229,231.2,96.4,98.8,101,62.2,61,62.4,55,57,235.8
44,229,231.2,96.4,98.8,101,62.2,61,62.6,55,57,235.8
45,229,231.2,96.4,98.8,101,62.2,61,62.4,55,57,235.8
46,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
47,229,231.2,96.2,98.8,101,62.4,61,62.4,55,57,235.8
48,229,231.2,96.2,98.8,101,62.2,61,62.4,55,57,235.8
49,229,231.2,96.2,99,101,62.2,61,62.4,55,57,235.8
50,229,231.2,96.2,99,101,62.2,61.2,62.4,55,57,235.8
51,229,231.2,96.2,99,101,62.2,61,62.4,55,57,235.8
52,229,231.2,96.2,98.8,101,62.2,61,62.4,55,57,235.8
53,229,231.2,96.4,98.8,101,62.2,61.2,62.4,55,57,235.8
54,229,231.2,96.4,98.8,101,62.2,61.2,62.4,55,57,235.8
55,229,231,96.4,98.8,101,62.2,61.2,62.4,55.2,57,235.8
56,229,231,96.4,98.8,101,62.2,61,62.4,55,57,235.8
57,229,231,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
58,229,231.2,96.2,98.8,101,62.2,61,62.2,54.8,56.8,235.8
59,229,231.2,96.2,98.8,101,62.2,61,62.2,54.8,56.8,235.8
60,229,231,96.2,98.8,101,62.2,61.2,62.4,55,57,235.8
61,229,231,96.2,98.8,101,62.2,61,62.4,55,57,235.8
62,229,231.2,96.4,98.8,101,62.2,61,62.4,55,57,235.8
63,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
64,229,231,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
65,229,231.2,96.4,98.8,101,62.4,60.8,62.6,55.2,57,235.8
66,229,231,96.4,98.8,101,62.4,61,62.6,55,57,235.8
67,229,231,96.4,98.8,101,62.4,61,62.4,55,57,235.8
68,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
69,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
70,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
71,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
72,229,231.2,96.4,98.8,101,62.2,61,62.4,55.2,56.8,235.8
73,229,231.2,96.4,99,101,62.4,61,62.4,55,57,235.8
74,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
75,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
76,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
77,229,231.2,96.4,98.8,101,62.4,61,62.6,55,57,235.8
78,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
79,229,231,96.4,98.8,101,62.4,61,62.4,55,57,235.8
80,229,231.2,96.4,98.8,101,62.4,61,62.4,55,57,235.8
81,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
82,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
83,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
84,229,231,96.4,98.8,101,62.4,60.8,62.4,55,56.8,235.8
85,229,231,96.4,98.8,101,62.4,61,62.4,55.2,56.8,235.8
86,229,231,96.4,98.8,101,62.4,61,62.6,55,56.8,235.8
87,229,231.2,96.2,98.8,101,62.4,61,62.4,55,56.8,235.8
88,229,231.2,96.4,99,101,62.4,61,62.6,55,56.8,235.8
89,229,231.2,96.4,99,101,62.4,61,62.6,55,56.8,235.8
90,229,231,96.4,99,101,62.4,61,62.6,55,57,235.8
91,229,231.2,96.4,99,101,62.4,61,62.6,55,57,235.8
92,229,231.2,96.4,99,101,62.4,61,62.6,55,56.8,235.8
93,229,231.2,96.4,99,101,62.4,61,62.6,55,56.8,235.8
94,229,231.2,96.4,98.8,101,62.4,61,62.6,55,56.8,235.8
95,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
96,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
97,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
98,229,231.2,96.4,98.8,101,62.4,61,62.6,55,56.8,235.8
99,229,231.2,96.4,98.8,101,62.4,61,62.6,55,56.8,235.8
100,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
101,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
102,229,231.2,96.4,98.8,101,62.4,61,62.6,55.2,56.8,235.8
103,229,231.2,96.4,98.8,101,62.4,61,62.4,55.2,56.8,235.8
104,229,231.2,96.4,98.8,101,62.4,61,62.2,55.2,57,235.8
105,229,231,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
106,229,231,96.4,98.8,101,62.4,61,62.4,55.2,57,235.8
107,229,231,96.2,98.8,101,62.4,60.8,62.4,55,57,235.8
108,229,231.2,96.2,98.8,101,62.4,60.8,62.4,55.2,57,235.8
109,229,231.2,96.2,98.8,101,62.4,60.8,62.4,55.2,57,235.8
110,229,231,96.2,98.8,101,62.2,61,62.4,55.2,57,235.8
111,229,231,96.2,98.8,101,62.2,61,62.4,55.2,56.8,235.8
112,229,231.2,96.2,98.8,101,62.2,61,62.4,55.2,56.8,235.8
113,229,231.2,96.2,99,101,62.2,61,62.4,55.2,56.8,235.8
114,229,231,96.2,98.8,101,62.4,60.8,62.4,55.2,56.8,235.8
115,229,231,96.2,99,101,62.4,60.8,62.6,55.2,56.8,235.8
116,229,231.2,96.2,98.8,101,62.2,60.8,62.4,55,56.8,235.8
117,229,231.2,96.2,98.8,101,62.4,60.8,62.4,55,56.8,235.8
118,229,231.2,96.2,99,101,62.2,60.8,62.4,55,57,235.8
119,229,231,96.4,98.8,101,62.2,61,62.4,55,57,235.8
120,229,231,96.2,98.8,101,62.2,60.8,62.4,55,57,235.8
121,229,231.2,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
122,229,231.2,96.4,98.8,101,62.2,61,62.6,55,56.8,235.8
123,229,231,96.4,98.8,101,62.2,61,62.6,55,56.8,235.8
124,229,231,96.4,98.8,101,62.4,61,62.6,55,56.8,235.8
125,229,231,96.4,98.8,101,62.2,61,62.6,55,56.8,235.8
126,229,231,96.4,98.8,101,62.2,60.8,62.4,55,57,235.8
127,228.8,231,96.4,99,101,62.2,61,62.4,55,56.8,235.8
128,229,231,96.4,98.8,101,62.2,61,62.6,55,57,235.8
129,229,231,96.4,98.8,101,62.4,61,62.6,55,57,235.8
130,229,231.2,96.4,99,101,62.4,61,62.4,55,57,235.8
131,229,231,96.4,99,101,62.2,61,62.4,55,57,235.8
132,229,231,96.4,98.8,101,62.2,61,62.4,55,56.8,235.8
133,228.8,231,96.4,99,101,62.2,61,62.6,55,56.8,235.8
134,228.8,231,96.4,99,101,62.2,61,62.4,55,56.8,235.8
135,229,231,96.4,99,101,62.2,61,62.4,55,57,235.8
136,229,231,96.4,99,101,62.2,61,62.4,55,57,235.8
137,229,231,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
138,229,231,96.4,99,101,62.4,60.8,62.4,55,57,235.8
139,229,231,96.4,98.8,101,62.4,60.8,62.4,55,57,235.8
140,229,231,96.4,98.8,101,62.4,61,62.4,55,56.8,235.8
141,228.8,231,96.4,98.8,101,62.4,60.8,62.2,55,57,235.8
142,229,230.8,96.4,98.8,101,62.4,60.8,62.6,55,57,235.8
143,229,230.8,96.4,98.8,101,62.4,61,62.6,55,57,235.8
144,229,230.8,96.4,99,101,62.4,60.8,62.6,55,57,235.8
145,229,230.6,96.4,99,101,62.4,60.8,62.6,54.8,57,235.8
146,228.8,230.8,96.4,99,101,62.4,61,62.6,55,57,235.8
147,228.8,230.8,96.6,99,101,62.4,60.8,62.4,54.8,57,235.8
148,228.8,230.8,96.6,99,101,62.4,60.8,62.4,55,57,235.8
149,228.8,231,96.4,98.8,101,62.4,60.8,62.6,55,57,235.8
150,228.8,231,96.4,99,101,62.4,60.8,62.4,55,57,235.8
151,228.8,231,96.4,99,101,62.4,60.8,62.6,55,57,235.8
152,228.8,231,96.4,98.8,101,62.4,61,62.6,55,57,235.8
153,229,231,96.4,99,101,62.4,60.8,62.4,55,57,235.8
154,228.6,231,96.4,98.8,101,62.2,60.8,62.4,55,57,235.8
155,228.6,230.8,96.4,99,101,62.2,60.8,62.6,55,57,235.8
156,228.6,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
157,228.8,230.8,96.4,99,101,62.2,61,62.6,55,56.8,235.8
158,228.8,230.8,96.4,98.8,101,62.2,60.8,62.6,55,56.8,235.8
159,228.8,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
160,228.6,231,96.4,99,101,62.4,60.8,62.4,55,56.8,235.8
161,228.8,231,96.4,99,101,62.4,60.8,62.6,55,56.8,235.8
162,228.6,231,96.4,99,101,62.4,61,62.4,55,56.8,235.8
163,228.6,230.8,96.4,98.8,101,62.2,61,62.4,55,57,235.8
164,228.8,230.8,96.4,98.8,101,62.2,61,62.4,55,56.8,235.8
165,228.6,230.8,96.6,98.8,101,62.2,61,62.6,55,56.8,235.8
166,228.4,230.8,96.6,98.8,101,62.2,60.8,62.6,55,57,235.8
167,228.6,231,96.6,98.8,101,62.2,60.6,62.6,55,57,235.8
168,228.4,231,96.6,98.8,101,62.2,60.8,62.4,55,57,235.8
169,228.8,231,96.6,98.8,101,62.2,61,62.4,55,57,235.8
170,228.8,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
171,228.8,230.6,96.4,98.8,101,62.2,60.8,62.4,55,57,235.8
172,228.8,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
173,228.8,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
174,228.6,230.8,96.4,98.8,100.8,62.2,60.8,62.4,55,56.8,235.8
175,228.6,230.6,96.4,98.8,101,62.2,60.8,62.2,55,56.8,235.8
176,228.6,230.6,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
177,228.6,230.8,96.4,98.8,101,62.2,60.6,62.4,54.8,56.8,235.8
178,228.6,230.8,96.4,98.8,101,62.2,60.6,62.4,55,56.8,235.8
179,228.6,230.8,96.2,98.8,101,62.2,60.6,62.4,55,56.8,235.8
180,228.6,230.6,96.4,98.8,101,62.2,60.8,62.4,54.8,56.8,235.8
181,228.6,230.6,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
182,228.4,230.6,96.4,99,101,62.2,60.8,62.4,54.8,56.8,235.8
183,228.2,230.6,96.4,99,101,62.2,60.8,62.4,55,56.8,235.8
184,228.4,230.6,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
185,228.4,230.6,96.4,98.8,101,62.2,60.8,62.4,55,56.8,235.8
186,228.6,230.6,96.4,98.8,101,62.2,60.8,62.2,55,56.8,235.8
187,228.6,230.8,96.4,98.8,100.8,62.2,60.8,62.4,55,56.8,235.8
188,228.6,230.8,96.2,98.8,100.8,62.4,60.8,62.4,55,56.8,235.8
189,228.6,230.8,96.2,98.8,100.8,62.2,61,62.4,55,56.8,235.8
190,228.6,230.8,96.2,98.8,100.8,62.2,60.8,62.4,54.8,56.8,236
191,228.4,230.8,96.2,98.8,100.8,62.2,60.8,62.2,55,56.8,236
192,228.6,230.8,96.2,99,100.8,62.2,60.8,62.4,55,56.8,236
193,228.6,230.6,96.2,98.8,101,62.2,60.8,62.2,55,57,236
194,228.6,230.6,96.2,98.8,101,62.4,60.8,62,55,56.8,236
195,228.4,230.8,96.2,98.8,101,62.2,60.8,62.2,55,56.8,236
196,228.6,230.8,96.4,98.8,101,62.2,60.8,62.4,55,56.8,236
197,228.4,230.8,96.2,98.8,100.8,62.2,60.8,62.4,54.8,56.8,236
198,228.6,230.8,96.2,98.8,100.8,62.2,60.8,62.4,54.8,56.8,236
199,228.6,230.8,96.2,98.8,100.8,62.2,60.6,62.2,54.8,56.8,236
200,228.4,230.8,96.2,98.8,100.8,62.4,60.6,62.2,54.8,57,235.8
201,228.6,230.8,96.2,98.8,100.8,62.4,60.6,62,54.8,56.8,235.8
202,228.6,230.8,96.2,98.8,100.8,62.2,60.8,62,54.8,56.8,235.8
203,228.6,230.8,96.2,98.8,100.8,62.4,60.8,62.2,54.8,56.8,235.8
204,228.4,230.8,96.2,98.8,100.8,62.2,60.6,62.2,54.8,56.8,235.8
205,228.4,230.8,96.2,98.8,100.8,62.2,60.6,62.2,54.8,56.8,235.8
206,228.4,230.6,96,98.8,100.8,62.2,60.6,62.2,54.8,56.8,235.8
207,228.4,230.8,96,98.8,100.8,62.4,60.6,62.2,54.8,56.8,235.8
208,228.4,230.8,96,98.6,100.8,62.4,60.8,62.2,54.8,56.6,235.8
209,228.6,230.8,96,98.6,100.8,62.2,60.8,62.4,54.8,56.8,235.8
210,228.4,230.8,96,98.8,100.8,62.4,60.8,62.4,54.8,56.6,235.8
211,228.4,230.8,96.2,98.8,100.8,62.2,60.8,62.4,54.8,56.8,235.8
212,228.4,230.8,96.2,98.8,100.6,62.2,60.8,62.2,54.6,56.8,235.8
213,228.2,230.8,96,98.8,100.6,62.2,60.6,62.2,54.6,56.8,235.8
214,228.4,230.8,96.2,98.8,100.8,62.2,60.6,62.2,54.6,56.8,235.8
215,228.2,230.8,96,98.8,100.8,62,60.6,62.2,54.6,56.6,235.8
216,228.2,230.8,96,98.8,100.6,62.2,60.6,62.2,54.6,56.6,235.8
217,228.4,230.8,96,98.6,100.6,62.2,60.6,62.2,54.6,56.8,235.8
218,228,230.8,96,98.6,100.6,62,60.6,62.2,54.6,56.8,235.8
219,228.2,230.6,95.8,98.6,100.6,62.2,60.6,62.2,54.6,56.6,235.8
220,228.2,230.8,96,98.6,100.6,62.2,60.4,62.2,54.6,56.6,235.8
221,228.2,230.8,96,98.6,100.6,62.2,60.4,62.2,54.6,56.6,235.8
222,228.4,230.8,95.8,98.6,100.6,62.2,60.4,62.2,54.6,56.6,235.8
223,228.2,230.8,95.8,98.6,100.4,62,60.6,62.2,54.6,56.6,235.8
224,228.4,230.8,95.8,98.4,100.4,62,60.6,62.2,54.6,56.6,235.8
225,228.2,230.8,95.8,98.6,100.4,62.2,60.6,62,54.6,56.4,235.8
226,228.2,230.8,95.8,98.6,100.4,62.2,60.6,62,54.4,56.6,235.8
227,228,230.8,95.6,98.4,100.4,62.2,60.6,62,54.4,56.6,235.8
228,228,230.8,95.6,98.4,100.4,62.2,60.4,62,54.4,56.6,235.8
229,228.2,230.8,95.2,98.4,100.4,62,60.4,61.8,54.4,56.6,235.8
230,228.2,230.8,95.2,98.4,100.4,62.2,60.4,62,54.4,56.6,235.6
231,228.2,230.6,95.2,98.4,100.4,62,60.4,62,54.4,56.6,235.6
232,228.2,230.6,95.2,98.2,100.4,62,60.2,62,54.4,56.8,235.6
233,228.2,230.8,95,98.2,100.4,62,60.2,61.8,54.4,56.6,235.6
234,228,230.6,95.2,98.2,100.4,62,60.2,61.8,54.4,56.6,235.6
235,228,230.6,95,98.2,100.2,62,60.4,61.8,54.4,56.6,235.6
236,228.2,230.6,95,98,100.2,62,60.4,61.8,54.4,56.6,235.6
237,228.2,230.6,94.8,98,100.2,62,60.2,61.6,54.4,56.6,235.6
238,228.2,230.6,94.8,98,100.2,62,60,61.8,54.4,56.6,235.6
239,228,230.6,94.8,98,100.2,62,60.2,61.8,54.4,56.4,235.6
240,228,230.6,94.8,98,100.2,62,60.2,61.8,54.4,56.4,235.6
241,228,230.6,94.6,97.8,100,62,60.2,61.8,54.4,56.4,235.6
242,228,230.6,94.4,97.8,100,62,60,61.8,54.4,56.4,235.6
243,228,230.6,94.6,97.8,100,62,60.2,61.6,54.4,56.4,235.6
244,227.8,230.6,94.6,97.8,100,62,60,61.6,54.4,56.4,235.6
245,227.8,230.6,94.6,97.6,100,62,60,61.6,54.4,56.4,235.6
246,228,230.6,94.4,97.6,100,62,60,61.6,54.2,56.4,235.6
247,227.8,230.6,94.2,97.6,100,62,60,61.6,54.2,56.4,235.6
248,227.8,230.6,94.2,97.6,100,62,59.8,61.6,54.2,56.4,235.6
249,227.8,230.6,94.4,97.6,100,62,59.8,61.4,54.2,56.4,235.6
250,228,230.6,94.2,97.6,100,62,59.6,61.2,54.2,56.4,235.6
251,228,230.6,94,97.6,99.8,62,59.8,61.2,54.2,56.4,235.6
252,228,230.6,94,97.6,99.8,62,59.8,61.2,54.2,56.4,235.6
253,228,230.6,93.8,97.4,99.8,62,59.6,61,54.2,56.4,235.6
254,227.8,230.6,93.6,97.2,99.8,61.8,59.6,61,54.2,56.4,235.6
255,227.8,230.8,93.6,97.2,99.8,62,59.6,60.8,54,56.4,235.6
256,228,230.8,93.4,97.2,99.8,62,59.4,61,54,56.4,235.6
257,227.8,230.6,93.2,97,99.6,61.8,59.4,60.8,54.2,56.4,235.6
258,227.8,230.6,93.2,97,99.6,61.8,59.4,60.8,54,56.4,235.6
259,227.8,230.6,93,96.8,99.4,61.8,59.4,61,54,56.2,235.6
260,227.8,230.4,92.6,96.6,99.4,62,59.4,60.8,54,56.2,235.8
261,227.8,230.6,92.6,96.6,99.4,61.8,59.2,60.6,54,56.2,235.8
262,227.8,230.6,92.4,96.4,99.4,61.8,59.2,60.6,54,56.4,235.8
263,227.8,230,92.2,96.4,99.4,61.8,59.2,60.4,54,56.4,235.8
264,227.8,230,92,96.2,99.4,61.8,59.2,60.4,53.8,56.2,235.8
265,227.6,230,91.8,96,99.4,61.8,59.2,60.4,53.8,56.2,235.8
266,227.6,230,91.6,95.8,99.2,61.8,59.2,60.2,53.8,56.2,235.8
267,227.6,230,91.4,95.6,99.2,61.6,59,60.2,53.8,56.2,235.8
268,227.6,230,91,95.4,99.2,61.8,59,60.2,53.8,56.2,235.8
269,227.6,230,90.8,95.2,99.2,61.6,59,60,53.8,56.2,235.8
270,227.6,230,91,95.2,99.2,61.6,59,60,53.6,56.2,235.8
271,227.6,230,90.6,95,99.2,61.6,59,60,53.6,56,235.8
272,227.4,230,90.6,95,99.2,61.6,58.8,60,53.6,56,235.8
273,227.4,230,90.4,94.8,99,61.6,58.6,59.8,53.4,56,235.8
274,227.6,230,90.2,94.8,99,61.6,58.6,59.8,53.4,56,235.8
275,227.6,230,90,94.4,99,61.6,58.6,59.6,53.4,56,235.8
276,227.6,230,89.8,94.6,99,61.6,58.6,59.6,53.4,56,235.8
277,227.6,230,89.4,94.4,98.8,61.4,58.6,59.6,53.4,55.8,235.8
278,227.4,230,89.2,94.4,98.6,61.4,58.4,59.4,53.2,56,235.8
279,227.4,229.8,89,94,98.4,61.2,58.4,59.4,53.2,56,235.8
280,227.4,230,88.8,93.8,98.6,61.4,58.2,59.2,53,55.8,235.8
281,227.4,230,88.4,93.8,98.4,61.4,58.2,59.2,53,55.8,235.8
282,227.4,229.8,88.2,93.6,98.4,61.4,58,59,53.2,55.8,235.8
283,227.2,229.6,87.8,93.4,98.4,61.2,58,59,53,55.8,235.8
284,227.4,229.8,87.6,93.2,98.2,61.2,57.8,59,53,55.8,235.8
285,227.4,229.8,87.4,93.2,98.2,61.2,57.8,59,53,55.8,235.8
286,227.2,229.8,86.8,92.8,98.2,61.2,57.8,58.8,53,55.6,235.8
287,227.2,229.8,86.4,92.6,98,61.2,57.8,58.6,52.8,55.6,235.8
288,227.2,229.8,86,92.2,98,61,57.4,58.4,52.8,55.6,235.8
289,227.2,229.8,85.8,92,98,61,57.2,58.4,52.6,55.4,235.8
290,227.2,229.8,85.4,91.8,97.8,61,57,58.4,52.6,55.6,235.8
291,227,229.8,85,91.6,97.8,61,57.2,58.2,52.6,55.4,235.8
292,227.2,229.8,84.4,91.2,97.6,61,56.8,58.2,52.4,55.4,235.8
293,227.2,229.8,84,91.2,97.6,61,57,58,52.4,55.4,235.8
294,227.2,229.6,83.4,90.8,97.4,60.8,56.8,57.8,52.4,55.4,235.8
295,227.2,229.6,83.2,90.6,97.4,60.8,56.6,57.8,52.2,55.4,235.8
296,227,229.6,82.4,90.4,97.2,60.8,56.6,57.6,52.2,55.4,235.8
297,227,229.6,82.2,90,97.2,60.8,56,57.6,52.2,55.4,235.8
298,227,229.4,81.8,89.8,97,60.6,56.2,57.6,52.2,55.2,235.8
299,227,229.6,81.4,89.6,96.8,60.6,56,57.4,52,55.2,235.8
300,226.8,229.6,81,89.2,96.8,60.4,56,57.2,51.8,55.2,235.8
301,226.8,229.6,80.4,89.2,96.6,60.4,55.8,57,51.8,55.2,235.8
302,226.8,229.6,79.8,88.8,96.6,60.2,55.6,57,51.8,55.2,235.8
303,226.8,229.6,79.2,88.6,96.4,60.2,55.6,57,51.6,55.2,235.8
304,226.6,229.6,78.8,88.2,96.2,60,55.4,56.8,51.6,55,235.8
305,226.8,229.6,78.4,88,96.2,60,55.4,56.6,51.8,55,235.8
306,226.8,229.6,77.8,87.6,96,60,55.2,56.6,51.4,55,235.8
307,226.8,229.6,77.4,87.2,95.8,60,55,56.4,51.4,54.8,235.8
308,226.6,229.6,76.6,86.8,95.6,60,54.6,56.4,51.4,54.8,235.8
309,226.6,229.6,76.4,86.6,95.4,59.8,54.4,56.2,51.4,54.8,235.8
310,226.6,229.6,75.4,86.2,95.4,59.8,54.2,56.2,51.2,54.8,235.8
311,226.8,229.4,75,86.2,95.2,59.6,54.2,56,51.2,54.8,235.8
312,226.8,229.4,74.4,86,95,59.6,54,55.6,51,54.8,235.8
313,226.6,229.4,74.2,85.6,94.8,59.4,53.8,55.4,51,54.6,235.8
314,226.6,229.4,73.6,85.2,94.8,59.4,53.6,55.4,50.8,54.6,235.8
315,226.6,229.4,73.2,85,94.6,59.4,53.4,55.4,50.8,54.6,235.8
316,226.6,229.4,72.6,85.6,94.4,59.4,53.4,55.2,50.6,54.6,235.8
317,226.4,229.4,72,84.2,94.2,59.4,53,54.8,50.4,54.6,235.8
318,226.4,229.4,71.4,83.8,94,59.4,53,54.8,50.2,54.4,235.8
319,226.4,229.4,71,82.4,93.8,59.2,53,54.6,50.2,54.4,235.8
320,226.4,229.6,70.4,83.2,93.6,59,52.8,54.4,50,54.4,235.8
321,226.4,229.4,70,82.8,93.4,59,52.6,54.2,50,54.2,235.8
322,226.2,229.6,69.2,82.6,93.4,59,52.2,54,49.8,54.2,235.8
323,226.4,229.4,69,82.4,93.2,59,52.2,54,49.6,54.2,235.8
324,226.4,229.4,68.4,82,93,59,51.8,53.8,49.6,54.2,235.8
325,226.4,229.4,68.2,81.6,92.8,58.8,51.6,53.6,49.4,54.2,235.8
326,226.4,229.2,67.6,81.2,92.6,58.8,51.4,53.2,49.2,54,235.8
327,226.2,229.4,67.2,81,92.4,58.6,51.4,52.8,49,54,235.8
328,226,229.4,66.6,80.6,92.4,58.6,51.2,52.6,48.8,53.8,235.8
329,226.2,229.4,66.2,80.2,92.2,58.4,51,52.6,48.6,53.6,235.8
330,226,229.4,66,80,92,58.4,50.8,52.4,48.6,53.6,235.6
331,226,229.4,65.6,79.8,91.8,58.4,50.6,52.2,48.4,53.6,235.6
332,226,229.4,65,79.2,91.6,58.2,50.4,51.8,48,53.6,235.6
333,226,229.4,64.8,78.8,91.4,58.2,50.2,51.8,47.8,53.4,235.6
334,226,229.4,64.2,78.4,91.2,58.2,50,51.6,47.6,53.4,235.6
335,225.8,229.4,64,77.8,91,58,49.8,51.4,47.4,53.4,235.6
336,226,229.4,63.8,77.6,90.8,57.8,49.6,51.2,47.4,53.2,235.6
337,225.8,229.4,63,77.2,90.6,57.8,49.4,50.8,47.2,53,235.6
338,225.8,229.4,62.8,76.8,90.2,57.8,49.2,50.6,46.8,53.2,235.6
339,225.8,229.4,62.2,76.4,90,57.6,49,50.4,46.6,52.8,235.6
340,225.8,229.4,62,76,89.8,57.6,48.8,50.2,46.6,52.8,235.6
341,226,229.4,61.6,75.4,89.4,57.4,48.8,50.2,46.4,52.8,235.6
342,226,229.2,61.4,75.2,89.2,57.4,48.4,49.6,46,52.6,235.6
343,226,229.4,61.4,74.8,89,57.2,48.4,49.6,45.8,52.6,235.6
344,225.6,229.2,61.2,74.4,89,57,48.2,49.4,45.6,52.4,235.6
345,225.6,229.2,61.2,74,88.8,57,47.8,49.2,45.4,52.4,235.6
346,225.6,229.4,61,73.6,88.4,56.8,47.6,49,45,52.2,235.6
347,225.6,229.4,60.8,73.2,88.2,56.8,47.6,48.8,44.8,52.2,235.6
348,225.4,229.2,60.4,72.8,87.8,56.8,47.4,48.4,44.6,51.8,235.6
349,225.4,229.2,60,72.4,87.6,56.8,47.2,48.2,44.4,51.8,235.6
350,225.4,229.2,59.8,72,87.2,56.6,47,48.2,44.2,51.6,235.6
